Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2023/9/3,S003,P0011,Toys,West,285,258,180,261.27,67.22,15,Rainy,0,63.43,Winter
2023/9/3,S003,P0012,Toys,South,386,150,33,140.24,16.94,10,Snowy,0,14.03,Spring
2023/9/3,S003,P0013,Toys,South,480,165,121,157.46,97.21,20,Rainy,0,92.98,Autumn
2023/9/3,S003,P0014,Groceries,West,165,67,166,69.61,39.35,5,Snowy,1,39.63,Spring
2023/9/3,S003,P0015,Electronics,South,98,61,177,51.29,42.57,20,Cloudy,0,39.86,Winter
2023/9/3,S003,P0016,Groceries,North,279,219,52,214.21,49.29,5,Snowy,0,46.71,Autumn
2023/9/3,S003,P0017,Electronics,West,295,101,135,95.13,88.41,20,Snowy,1,89.63,Autumn
2023/9/3,S003,P0018,Furniture,South,459,126,106,134.53,76.82,5,Cloudy,1,72.87,Spring
2023/9/3,S003,P0019,Electronics,East,177,149,166,147.22,71.51,15,Snowy,1,75.97,Spring
2023/9/3,S003,P0020,Clothing,North,387,344,31,344.09,77.5,0,Rainy,0,78.93,Spring
2023/9/3,S004,P0001,Clothing,North,223,52,189,67.24,46.26,20,Rainy,0,49.39,Autumn
2023/9/3,S004,P0002,Clothing,East,341,131,117,137.14,98.3,20,Sunny,0,99.07,Summer
2023/9/3,S004,P0003,Clothing,North,204,111,174,105.28,26.65,5,Snowy,0,27.45,Winter
2023/9/3,S004,P0004,Clothing,East,249,139,42,139.46,18.52,5,Sunny,0,19.55,Spring
2023/9/3,S004,P0005,Electronics,North,350,53,126,66.76,49.11,0,Cloudy,1,50.55,Summer
2023/9/3,S004,P0006,Groceries,West,495,7,104,9.83,47.72,20,Cloudy,1,51.66,Winter
2023/9/3,S004,P0007,Toys,South,291,124,71,120.51,12.98,20,Rainy,0,13.17,Spring
2023/9/3,S004,P0008,Electronics,West,222,36,55,50.58,79.63,5,Rainy,1,82.41,Winter
2023/9/3,S004,P0009,Toys,West,249,157,104,162.33,17.68,5,Cloudy,1,15.47,Winter
2023/9/3,S004,P0010,Furniture,South,396,312,72,331.72,71.86,5,Snowy,1,72.57,Winter
2023/9/3,S004,P0011,Electronics,North,387,77,54,84.15,63.23,10,Snowy,0,63.72,Winter
2023/9/3,S004,P0012,Electronics,North,221,199,55,193.38,47.34,0,Rainy,0,45.76,Winter
2023/9/3,S004,P0013,Groceries,South,483,224,67,221.39,69.55,10,Rainy,1,66.94,Autumn
2023/9/3,S004,P0014,Furniture,East,144,127,113,130.74,63.58,5,Rainy,0,68.4,Winter
2023/9/3,S004,P0015,Groceries,East,221,127,187,142.71,83.17,0,Snowy,0,87.11,Autumn
2023/9/3,S004,P0016,Electronics,East,347,268,92,276.13,79.72,10,Rainy,0,80.17,Autumn
2023/9/3,S004,P0017,Toys,South,107,8,200,18.42,99.89,20,Rainy,0,103.58,Spring
2023/9/3,S004,P0018,Toys,South,443,177,121,175.72,65.58,0,Rainy,1,61.26,Autumn
2023/9/3,S004,P0019,Toys,West,212,100,134,119.54,53.63,5,Rainy,1,49.31,Spring
2023/9/3,S004,P0020,Toys,East,270,150,147,146,92.84,10,Sunny,1,97.75,Spring
2023/9/3,S005,P0001,Toys,South,278,10,89,11.68,98.89,5,Snowy,1,99.15,Spring
2023/9/3,S005,P0002,Groceries,West,376,216,119,208.03,21.49,10,Snowy,0,16.82,Autumn
2023/9/3,S005,P0003,Electronics,North,70,12,134,24.34,99.23,5,Cloudy,0,96.16,Autumn
2023/9/3,S005,P0004,Groceries,East,270,169,78,178.3,78.04,20,Cloudy,1,77.32,Winter
2023/9/3,S005,P0005,Groceries,North,85,47,143,40.65,81.42,5,Sunny,0,82.99,Spring
2023/9/3,S005,P0006,Toys,South,413,296,39,304.59,59.99,5,Snowy,1,61.58,Spring
2023/9/3,S005,P0007,Groceries,North,308,192,126,195.7,96.64,5,Rainy,1,99.08,Winter
2023/9/3,S005,P0008,Electronics,East,215,56,198,70.28,61.16,15,Snowy,1,57.18,Summer
2023/9/3,S005,P0009,Groceries,North,372,157,119,159.46,74.18,5,Cloudy,0,70.66,Summer
2023/9/3,S005,P0010,Clothing,East,443,85,155,94.47,63.08,0,Snowy,1,63.95,Autumn
2023/9/3,S005,P0011,Electronics,South,140,120,96,137.04,17.69,15,Sunny,1,19.01,Autumn
2023/9/3,S005,P0012,Furniture,East,228,154,89,164.91,49.09,5,Cloudy,0,48.73,Spring
2023/9/3,S005,P0013,Toys,South,427,375,96,386.72,60.18,0,Cloudy,0,59.3,Winter
2023/9/3,S005,P0014,Electronics,West,453,440,54,443.84,47.26,15,Cloudy,0,50.87,Autumn
2023/9/3,S005,P0015,Electronics,South,315,179,184,171.96,25.72,0,Rainy,1,23.32,Winter
2023/9/3,S005,P0016,Furniture,West,342,138,90,154.53,17.07,0,Snowy,0,14.82,Spring
2023/9/3,S005,P0017,Clothing,West,386,345,142,347.59,74.86,20,Rainy,0,75.65,Winter
2023/9/3,S005,P0018,Furniture,South,331,327,56,317.6,36.22,10,Sunny,1,34.59,Autumn
2023/9/3,S005,P0019,Furniture,West,419,10,194,8.97,95.1,5,Rainy,0,91.44,Autumn
2023/9/3,S005,P0020,Furniture,West,488,431,190,447.03,21.88,15,Cloudy,1,19.36,Winter
2023/9/4,S001,P0001,Toys,East,73,34,96,51.7,87.97,20,Cloudy,1,83.49,Autumn
2023/9/4,S001,P0002,Groceries,East,129,18,162,25.29,53.86,10,Rainy,0,54.32,Winter
2023/9/4,S001,P0003,Clothing,North,92,77,69,79.46,26.85,0,Sunny,0,26.08,Autumn
2023/9/4,S001,P0004,Electronics,South,302,283,118,293.42,69.63,10,Cloudy,1,71.94,Spring
2023/9/4,S001,P0005,Electronics,North,331,104,83,100.56,45.59,0,Cloudy,0,44.7,Summer
2023/9/4,S001,P0006,Furniture,North,81,6,23,18.06,35.53,0,Snowy,0,32.5,Summer
2023/9/4,S001,P0007,Electronics,West,145,75,131,73.13,15.03,10,Snowy,1,18.7,Winter
2023/9/4,S001,P0008,Clothing,South,250,172,29,168.53,58.42,10,Sunny,1,56.02,Winter
2023/9/4,S001,P0009,Furniture,East,343,87,173,84.52,82.36,20,Rainy,1,78.91,Summer
2023/9/4,S001,P0010,Clothing,South,448,14,157,27.72,27.76,20,Rainy,0,31.82,Summer
2023/9/4,S001,P0011,Groceries,East,212,129,189,123.39,31.25,0,Snowy,0,30.94,Winter
2023/9/4,S001,P0012,Clothing,West,161,34,184,40.75,22.03,10,Cloudy,0,23.17,Spring
2023/9/4,S001,P0013,Toys,West,378,81,171,83.03,31.67,5,Cloudy,0,32.99,Winter
2023/9/4,S001,P0014,Furniture,South,256,237,182,228.57,77.1,0,Rainy,0,79.23,Spring
2023/9/4,S001,P0015,Groceries,East,458,312,25,313.65,28.41,0,Sunny,1,26.98,Winter
2023/9/4,S001,P0016,Furniture,North,220,122,144,137.25,91.59,5,Cloudy,0,93.14,Autumn
2023/9/4,S001,P0017,Furniture,West,102,20,75,11.88,23.8,20,Rainy,1,22.64,Summer
2023/9/4,S001,P0018,Electronics,East,157,118,82,132.93,65.8,10,Rainy,1,66.2,Summer
2023/9/4,S001,P0019,Groceries,East,159,127,131,137.7,46.91,15,Rainy,0,49.7,Summer
2023/9/4,S001,P0020,Toys,West,111,3,75,-5.32,39.36,5,Snowy,1,36.5,Spring
2023/9/4,S002,P0001,Furniture,West,381,168,34,162.72,97.51,20,Snowy,1,96.2,Autumn
2023/9/4,S002,P0002,Furniture,North,468,84,28,99.44,12.66,5,Rainy,0,16.9,Summer
2023/9/4,S002,P0003,Groceries,East,105,42,162,34.99,14.14,20,Snowy,0,13.68,Winter
2023/9/4,S002,P0004,Toys,East,366,8,130,1.94,52.22,15,Cloudy,1,51.22,Summer
2023/9/4,S002,P0005,Furniture,South,186,129,127,143.88,31.95,15,Sunny,0,30.83,Winter
2023/9/4,S002,P0006,Furniture,South,77,40,146,51.13,67.32,20,Rainy,1,63.39,Spring
2023/9/4,S002,P0007,Toys,West,176,29,151,32.76,35.97,15,Rainy,0,31.71,Autumn
2023/9/4,S002,P0008,Groceries,South,92,52,89,71.16,25.42,5,Rainy,0,28.38,Autumn
2023/9/4,S002,P0009,Electronics,East,363,355,20,347.51,55.59,5,Rainy,0,54.86,Autumn
2023/9/4,S002,P0010,Toys,East,486,352,138,357.82,21.24,15,Cloudy,0,21.74,Autumn
2023/9/4,S002,P0011,Furniture,South,195,39,124,30.68,37.54,15,Rainy,1,42.5,Autumn
2023/9/4,S002,P0012,Clothing,East,391,218,35,213.95,17.11,0,Snowy,0,21.39,Winter
2023/9/4,S002,P0013,Toys,East,189,36,57,26.89,48.04,0,Cloudy,1,43.62,Summer
2023/9/4,S002,P0014,Electronics,South,55,39,124,49.55,55.67,5,Cloudy,0,53.07,Summer
2023/9/4,S002,P0015,Furniture,South,83,9,48,23.64,90.12,10,Snowy,1,88.69,Autumn
2023/9/4,S002,P0016,Toys,East,346,33,140,33.05,80.39,15,Cloudy,1,75.97,Spring
2023/9/4,S002,P0017,Toys,West,202,71,164,77.58,21.93,10,Snowy,0,25.82,Autumn
2023/9/4,S002,P0018,Electronics,North,173,121,94,121.18,93.48,10,Snowy,0,89.03,Winter
2023/9/4,S002,P0019,Groceries,North,185,139,181,144.19,83.69,10,Snowy,1,88.32,Summer
2023/9/4,S002,P0020,Toys,South,388,12,95,13.41,81.35,10,Cloudy,1,82.93,Winter
2023/9/4,S003,P0001,Groceries,East,122,34,150,51.33,88.04,0,Rainy,0,91.08,Autumn
2023/9/4,S003,P0002,Groceries,East,243,130,129,148.51,63.99,15,Snowy,1,67.79,Autumn
2023/9/4,S003,P0003,Clothing,South,145,34,83,31.3,64.58,10,Rainy,0,62.68,Autumn
2023/9/4,S003,P0004,Toys,South,287,204,105,209.35,39.96,0,Snowy,0,44.33,Winter
2023/9/4,S003,P0005,Electronics,West,257,125,38,126.68,34.94,0,Sunny,1,31.01,Autumn
2023/9/4,S003,P0006,Electronics,South,339,283,29,297.85,86.76,5,Rainy,1,88.47,Autumn
2023/9/4,S003,P0007,Electronics,East,437,415,28,430.6,80.3,10,Snowy,1,82.84,Spring
2023/9/4,S003,P0008,Clothing,North,100,88,114,86.89,37.16,5,Snowy,1,39.2,Spring
2023/9/4,S003,P0009,Toys,North,228,88,187,85.15,12.52,20,Rainy,0,11.47,Summer
2023/9/4,S003,P0010,Electronics,East,91,31,69,28.76,97.66,0,Rainy,1,98.13,Winter
2023/9/4,S003,P0011,Electronics,South,378,323,33,318.06,63.19,0,Snowy,0,62.6,Spring
2023/9/4,S003,P0012,Furniture,South,406,133,85,127.02,68.1,5,Snowy,0,68.2,Spring
2023/9/4,S003,P0013,Furniture,East,148,144,170,159.12,83.34,10,Rainy,1,86.71,Spring
2023/9/4,S003,P0014,Furniture,West,193,133,199,136.99,10.64,0,Cloudy,1,6.17,Winter
2023/9/4,S003,P0015,Furniture,West,170,157,131,156.49,65.35,10,Rainy,0,64.71,Spring
2023/9/4,S003,P0016,Toys,East,395,41,135,45.69,27.96,5,Rainy,0,24.67,Summer
2023/9/4,S003,P0017,Groceries,East,359,264,196,271.06,13.35,20,Snowy,0,14.09,Winter
2023/9/4,S003,P0018,Clothing,East,285,108,200,101.31,61.43,10,Cloudy,1,64.6,Spring
2023/9/4,S003,P0019,Electronics,West,389,336,49,351.83,63.97,15,Rainy,0,67.01,Summer
2023/9/4,S003,P0020,Electronics,South,487,50,137,62.1,86.67,5,Snowy,1,87.07,Winter
2023/9/4,S004,P0001,Electronics,South,428,276,171,284.72,53.38,20,Sunny,1,54.19,Summer
2023/9/4,S004,P0002,Toys,East,321,311,74,318.75,59.2,15,Cloudy,1,57.97,Spring
2023/9/4,S004,P0003,Groceries,West,334,98,175,91.31,42.03,10,Rainy,1,43.37,Winter
2023/9/4,S004,P0004,Clothing,South,402,186,42,204.41,32.85,5,Cloudy,0,29.08,Spring
2023/9/4,S004,P0005,Electronics,North,401,3,77,15.74,68.03,10,Snowy,0,65.24,Winter
2023/9/4,S004,P0006,Furniture,South,188,44,62,63.55,10.68,20,Sunny,0,9.93,Spring
2023/9/4,S004,P0007,Clothing,East,138,9,198,27.03,68.75,10,Sunny,0,70.09,Autumn
2023/9/4,S004,P0008,Clothing,South,477,21,102,35.24,85.51,0,Sunny,1,89.69,Spring
2023/9/4,S004,P0009,Furniture,East,168,40,110,38.9,88.94,10,Snowy,0,92.02,Winter
2023/9/4,S004,P0010,Clothing,North,333,318,64,312.57,13.8,15,Cloudy,1,10.11,Winter
2023/9/4,S004,P0011,Electronics,South,326,325,64,329.96,50.31,20,Sunny,0,46.45,Summer
2023/9/4,S004,P0012,Clothing,West,175,90,120,95.21,97.82,20,Snowy,0,100.29,Summer
2023/9/4,S004,P0013,Electronics,South,55,39,24,51.17,95.4,0,Rainy,1,98.04,Spring
2023/9/4,S004,P0014,Electronics,South,446,241,114,258.35,68.59,10,Rainy,1,66.79,Summer
2023/9/4,S004,P0015,Furniture,South,440,111,152,122.18,17.26,5,Snowy,1,17.36,Winter
2023/9/4,S004,P0016,Toys,West,164,135,51,125.93,67.35,0,Cloudy,0,70.29,Autumn
2023/9/4,S004,P0017,Electronics,South,451,326,66,342.05,33.75,20,Snowy,1,35.63,Spring
2023/9/4,S004,P0018,Electronics,East,223,143,121,162.25,88.69,5,Rainy,1,91.8,Autumn
2023/9/4,S004,P0019,Furniture,East,202,15,71,31.17,51.13,0,Cloudy,1,49.76,Winter
2023/9/4,S004,P0020,Toys,North,392,111,22,110.2,34.59,10,Sunny,1,34.39,Autumn
2023/9/4,S005,P0001,Groceries,West,63,44,41,57.15,13.36,5,Sunny,0,17.39,Spring
2023/9/4,S005,P0002,Furniture,West,84,26,128,28.78,31.66,15,Rainy,0,31.01,Autumn
2023/9/4,S005,P0003,Clothing,North,354,36,166,41.5,85.03,20,Sunny,1,83.22,Summer
2023/9/4,S005,P0004,Electronics,North,286,3,63,4.71,52.65,5,Snowy,1,50.05,Winter
2023/9/4,S005,P0005,Electronics,South,412,194,199,208.06,47.46,15,Cloudy,0,48.1,Winter
2023/9/4,S005,P0006,Furniture,East,403,48,91,52.24,85.99,10,Sunny,0,85.69,Autumn
2023/9/4,S005,P0007,Furniture,West,246,43,147,54.85,89.58,0,Sunny,1,92.22,Autumn
2023/9/4,S005,P0008,Clothing,West,291,27,123,32.06,49.93,15,Rainy,0,52.53,Winter
2023/9/4,S005,P0009,Furniture,North,153,53,162,54.14,66.76,0,Snowy,0,70.26,Summer
2023/9/4,S005,P0010,Electronics,East,193,77,191,83.54,43.16,5,Rainy,1,44.04,Summer
2023/9/4,S005,P0011,Furniture,East,196,133,89,151.69,49.24,0,Cloudy,1,53.4,Summer
2023/9/4,S005,P0012,Toys,North,103,93,197,92.25,31.32,5,Rainy,1,28.99,Winter
2023/9/4,S005,P0013,Toys,South,67,49,123,50.76,80.09,15,Snowy,0,84.56,Autumn
2023/9/4,S005,P0014,Toys,East,176,15,69,25.46,10.6,15,Snowy,1,6.49,Winter
2023/9/4,S005,P0015,Groceries,North,242,131,86,127.47,83.02,15,Sunny,1,83.28,Winter
2023/9/4,S005,P0016,Furniture,North,495,366,168,377.63,35.48,5,Cloudy,1,38.95,Autumn
2023/9/4,S005,P0017,Electronics,West,469,82,70,98.96,20.1,10,Snowy,1,18.94,Winter
2023/9/4,S005,P0018,Electronics,South,460,69,97,77.94,41.07,5,Sunny,0,38.52,Summer
2023/9/4,S005,P0019,Electronics,East,288,5,72,8.25,42.03,15,Cloudy,1,40.18,Winter
2023/9/4,S005,P0020,Furniture,West,458,264,22,259.85,38.7,5,Cloudy,1,42.91,Autumn
2023/9/5,S001,P0001,Clothing,West,265,15,107,31.09,46.34,5,Cloudy,0,42.2,Winter
2023/9/5,S001,P0002,Electronics,West,153,25,124,38.76,41.17,20,Sunny,0,41.88,Winter
2023/9/5,S001,P0003,Furniture,North,369,260,124,253.38,37.55,20,Snowy,1,33.16,Spring
2023/9/5,S001,P0004,Furniture,South,164,74,65,78.06,15.64,15,Rainy,1,14.2,Summer
2023/9/5,S001,P0005,Furniture,West,206,76,54,90.3,24.44,10,Snowy,0,26.7,Winter
2023/9/5,S001,P0006,Clothing,West,451,449,71,445.84,30.74,5,Rainy,0,27.37,Summer
2023/9/5,S001,P0007,Clothing,North,83,49,89,63.87,71.15,10,Snowy,1,70.71,Spring
2023/9/5,S001,P0008,Furniture,West,301,288,41,300.67,45.11,10,Sunny,0,40.31,Autumn
2023/9/5,S001,P0009,Furniture,North,427,153,120,150.1,20.41,5,Sunny,0,21.16,Autumn
2023/9/5,S001,P0010,Groceries,East,210,179,44,194.14,63.45,0,Sunny,1,66.32,Autumn
2023/9/5,S001,P0011,Electronics,East,274,203,27,197.73,61.54,10,Sunny,1,58.36,Summer
2023/9/5,S001,P0012,Toys,East,376,272,190,290.6,54.17,20,Cloudy,1,51.53,Autumn
2023/9/5,S001,P0013,Toys,West,127,22,194,25.35,54.85,0,Cloudy,0,52.96,Autumn
2023/9/5,S001,P0014,Groceries,West,282,66,185,65.99,49.47,0,Rainy,1,46.33,Spring
2023/9/5,S001,P0015,Groceries,East,341,2,37,15.28,14.33,10,Rainy,1,13.69,Autumn
2023/9/5,S001,P0016,Groceries,North,189,172,84,164.24,60.25,15,Sunny,1,60.67,Winter
2023/9/5,S001,P0017,Groceries,East,477,10,77,21.48,40.87,5,Rainy,0,40.12,Winter
2023/9/5,S001,P0018,Furniture,West,386,300,95,301.34,66.69,5,Cloudy,0,70.99,Spring
2023/9/5,S001,P0019,Clothing,North,321,172,88,177.51,82.22,0,Sunny,0,80.47,Summer
2023/9/5,S001,P0020,Furniture,East,151,4,85,-4.17,42.43,10,Snowy,0,42.37,Summer
2023/9/5,S002,P0001,Toys,East,274,269,41,275.14,62.07,10,Sunny,0,60.32,Autumn
2023/9/5,S002,P0002,Clothing,West,286,234,24,239.16,38.93,15,Rainy,0,40.72,Summer
2023/9/5,S002,P0003,Electronics,East,219,188,34,201.09,24.13,20,Snowy,1,23.15,Spring
2023/9/5,S002,P0004,Electronics,West,432,78,25,69.7,40.33,10,Sunny,0,40.68,Spring
2023/9/5,S002,P0005,Electronics,North,323,314,119,311.96,78.75,15,Snowy,1,75.12,Summer
2023/9/5,S002,P0006,Toys,East,299,108,49,109.57,28.86,15,Snowy,1,30.78,Autumn
2023/9/5,S002,P0007,Toys,West,227,36,85,45.59,81.34,0,Cloudy,0,85.91,Winter
2023/9/5,S002,P0008,Groceries,North,74,1,127,-3.43,77.69,0,Cloudy,1,74.66,Summer
2023/9/5,S002,P0009,Clothing,South,159,150,61,154.25,15.91,0,Rainy,0,16.44,Winter
2023/9/5,S002,P0010,Groceries,North,432,40,115,30.36,54.44,15,Snowy,1,57.95,Autumn
2023/9/5,S002,P0011,Toys,West,372,116,160,132.57,49.42,15,Rainy,0,48.92,Winter
2023/9/5,S002,P0012,Groceries,South,118,102,140,104.49,68.03,15,Snowy,0,66.65,Spring
2023/9/5,S002,P0013,Groceries,South,408,321,44,317.08,93.12,0,Sunny,1,90.28,Spring
2023/9/5,S002,P0014,Groceries,South,147,75,135,75.73,73.18,5,Snowy,0,74.66,Spring
2023/9/5,S002,P0015,Furniture,West,339,302,164,296.09,44.81,0,Cloudy,1,48.29,Spring
2023/9/5,S002,P0016,Clothing,West,173,122,108,123.31,90.28,0,Snowy,0,91.79,Summer
2023/9/5,S002,P0017,Electronics,North,187,87,101,85.18,55.36,5,Snowy,1,53.13,Autumn
2023/9/5,S002,P0018,Electronics,North,113,15,183,11.3,74.91,15,Rainy,1,71.34,Winter
2023/9/5,S002,P0019,Clothing,East,207,111,51,107.17,55.19,10,Cloudy,1,59.12,Winter
2023/9/5,S002,P0020,Clothing,North,99,6,188,9.71,94.91,0,Sunny,1,92.51,Spring
2023/9/5,S003,P0001,Groceries,West,151,9,198,8.22,58.42,15,Cloudy,0,59.37,Winter
2023/9/5,S003,P0002,Groceries,North,196,171,83,174.57,50.99,5,Cloudy,1,54.69,Summer
2023/9/5,S003,P0003,Furniture,North,221,185,168,182.95,95.22,0,Cloudy,1,97.65,Winter
2023/9/5,S003,P0004,Electronics,East,142,105,114,117.3,84.41,5,Rainy,0,80.02,Autumn
2023/9/5,S003,P0005,Toys,South,299,33,100,29.7,40.59,15,Cloudy,0,41.67,Winter
2023/9/5,S003,P0006,Furniture,East,380,56,124,63.4,38.26,20,Snowy,0,38.76,Autumn
2023/9/5,S003,P0007,Electronics,East,90,25,63,15.49,10.09,15,Snowy,0,10.55,Spring
2023/9/5,S003,P0008,Groceries,East,382,16,156,6.82,43.42,20,Rainy,0,43.27,Spring
2023/9/5,S003,P0009,Clothing,South,368,312,186,310.59,37.34,20,Cloudy,0,32.51,Summer
2023/9/5,S003,P0010,Electronics,North,463,405,115,402.96,12.22,0,Snowy,0,8.89,Winter
2023/9/5,S003,P0011,Clothing,North,106,85,167,94.99,12.37,20,Sunny,0,14.9,Summer
2023/9/5,S003,P0012,Groceries,South,316,70,177,73.37,18.36,20,Rainy,0,20.67,Summer
2023/9/5,S003,P0013,Toys,South,235,26,23,42.54,13.71,15,Rainy,0,16.54,Summer
2023/9/5,S003,P0014,Electronics,West,392,307,142,303.75,14.87,10,Snowy,1,11.85,Spring
2023/9/5,S003,P0015,Groceries,North,178,152,155,148.72,81.96,10,Sunny,0,83.97,Summer
2023/9/5,S003,P0016,Toys,East,113,64,29,57.11,69.97,0,Sunny,1,73.58,Autumn
2023/9/5,S003,P0017,Groceries,East,462,188,91,202.2,35.17,5,Snowy,0,40.02,Winter
2023/9/5,S003,P0018,Toys,North,238,70,116,82.38,19.69,5,Sunny,1,16.04,Winter
2023/9/5,S003,P0019,Groceries,West,427,10,26,23.21,57.98,20,Rainy,0,62.38,Autumn
2023/9/5,S003,P0020,Toys,West,283,122,52,130.51,89.11,15,Sunny,1,91.17,Winter
2023/9/5,S004,P0001,Toys,East,294,291,133,289.31,85.8,0,Cloudy,0,87.35,Winter
2023/9/5,S004,P0002,Groceries,East,194,142,49,136.22,65.3,0,Sunny,1,69.61,Spring
2023/9/5,S004,P0003,Furniture,North,106,63,155,56.46,42.94,20,Sunny,0,40.09,Winter
2023/9/5,S004,P0004,Clothing,South,168,45,113,48.05,60.76,10,Sunny,1,62.4,Summer
2023/9/5,S004,P0005,Groceries,West,243,130,92,140.85,37.38,10,Cloudy,1,40.13,Autumn
2023/9/5,S004,P0006,Electronics,South,108,88,167,78.82,78.91,20,Rainy,1,82.15,Summer
2023/9/5,S004,P0007,Groceries,West,193,4,127,22.48,52.67,0,Sunny,1,47.83,Winter
2023/9/5,S004,P0008,Toys,North,279,175,138,166.98,40.35,5,Sunny,1,45.32,Summer
2023/9/5,S004,P0009,Furniture,West,342,153,165,170.27,79.52,15,Rainy,1,80.41,Autumn
2023/9/5,S004,P0010,Furniture,East,459,314,119,318.3,64.12,20,Cloudy,0,63.99,Autumn
2023/9/5,S004,P0011,Toys,East,97,70,67,80.9,36.12,15,Rainy,0,38.15,Autumn
2023/9/5,S004,P0012,Toys,North,144,20,105,26.03,31.68,10,Cloudy,1,29.46,Winter
2023/9/5,S004,P0013,Toys,South,428,160,186,171.69,89.95,10,Sunny,1,86.2,Winter
2023/9/5,S004,P0014,Toys,West,235,33,86,42.21,63.33,5,Snowy,0,61.28,Summer
2023/9/5,S004,P0015,Clothing,West,408,278,103,284,91.87,20,Sunny,0,92.85,Winter
2023/9/5,S004,P0016,Furniture,West,474,270,59,288.86,79.83,10,Cloudy,1,78.45,Spring
2023/9/5,S004,P0017,Groceries,West,179,56,197,68.88,61.45,0,Cloudy,1,65.92,Spring
2023/9/5,S004,P0018,Toys,West,376,98,176,110.79,29.13,15,Snowy,0,27.41,Spring
2023/9/5,S004,P0019,Toys,West,394,80,84,90.04,90.45,0,Sunny,1,88.13,Spring
2023/9/5,S004,P0020,Furniture,North,243,72,57,77.64,62.89,15,Snowy,1,59.26,Spring
2023/9/5,S005,P0001,Clothing,East,493,374,83,381.86,47.49,20,Snowy,1,51.15,Summer
2023/9/5,S005,P0002,Furniture,North,92,22,177,22.54,58.02,20,Sunny,1,54.89,Winter
2023/9/5,S005,P0003,Clothing,South,309,61,117,66.46,15.57,5,Cloudy,0,14.52,Summer
2023/9/5,S005,P0004,Groceries,East,408,128,76,131.53,69.64,0,Snowy,1,68.76,Autumn
2023/9/5,S005,P0005,Electronics,West,119,58,162,56.41,47.43,20,Cloudy,1,52.13,Summer
2023/9/5,S005,P0006,Groceries,West,160,146,115,148.68,78.83,5,Snowy,0,78.71,Summer
2023/9/5,S005,P0007,Clothing,South,230,149,177,149.91,69.26,20,Cloudy,0,70.15,Winter
2023/9/5,S005,P0008,Clothing,West,60,22,136,33.65,18.97,15,Snowy,1,19.66,Winter
2023/9/5,S005,P0009,Furniture,East,390,296,123,302.84,38.7,10,Sunny,1,37.67,Spring
2023/9/5,S005,P0010,Groceries,West,284,98,117,110,70.8,0,Cloudy,0,74.36,Summer
2023/9/5,S005,P0011,Groceries,East,183,50,140,47.87,48.07,5,Rainy,0,53.06,Winter
2023/9/5,S005,P0012,Clothing,South,291,130,61,141.68,50.62,20,Sunny,0,47.05,Winter
2023/9/5,S005,P0013,Toys,East,456,169,87,176.57,73.36,15,Sunny,1,76.08,Autumn
2023/9/5,S005,P0014,Clothing,East,160,121,59,118.13,90.7,5,Cloudy,0,88.1,Summer
2023/9/5,S005,P0015,Furniture,West,213,195,105,214.05,92.3,15,Cloudy,0,88.44,Autumn
2023/9/5,S005,P0016,Furniture,West,270,172,152,164.86,36.42,10,Sunny,0,33.96,Winter
2023/9/5,S005,P0017,Electronics,East,230,25,51,32.55,55.1,20,Sunny,0,54.03,Spring
2023/9/5,S005,P0018,Groceries,North,426,188,75,186.32,86.21,0,Sunny,0,85.33,Spring
2023/9/5,S005,P0019,Furniture,East,489,262,186,253.96,24.15,20,Rainy,0,28.38,Summer
2023/9/5,S005,P0020,Groceries,East,448,283,190,275.69,18.73,5,Rainy,0,21.91,Winter
2023/9/6,S001,P0001,Groceries,East,130,127,143,127.96,54.62,0,Rainy,1,53.34,Summer
2023/9/6,S001,P0002,Toys,North,146,110,77,118.99,66.12,0,Sunny,0,67.05,Spring
2023/9/6,S001,P0003,Clothing,North,458,290,174,300.75,81.76,5,Sunny,0,85.66,Spring
2023/9/6,S001,P0004,Electronics,West,116,60,140,64.52,84.78,5,Snowy,1,84.58,Autumn
2023/9/6,S001,P0005,Electronics,North,222,72,109,63.59,60.65,5,Sunny,1,63.82,Autumn
2023/9/6,S001,P0006,Furniture,West,319,21,96,15.61,80.52,0,Cloudy,0,85.19,Spring
2023/9/6,S001,P0007,Furniture,East,89,20,105,21.76,77.4,20,Rainy,0,78.01,Spring
2023/9/6,S001,P0008,Electronics,West,389,86,187,77.65,14.82,0,Snowy,1,12.55,Summer
2023/9/6,S001,P0009,Electronics,East,382,252,164,255.07,42.86,15,Snowy,0,41.54,Summer
2023/9/6,S001,P0010,Toys,West,259,111,25,118.63,97.6,5,Rainy,0,99,Spring
2023/9/6,S001,P0011,Clothing,North,281,248,92,241.69,24.89,15,Snowy,0,21.74,Winter
2023/9/6,S001,P0012,Clothing,North,184,53,154,50.5,28.21,20,Sunny,0,24.46,Autumn
2023/9/6,S001,P0013,Toys,East,356,171,76,185.35,83.81,0,Sunny,0,87.89,Spring
2023/9/6,S001,P0014,Electronics,South,347,285,152,300.54,27.46,10,Cloudy,1,28.09,Winter
2023/9/6,S001,P0015,Furniture,West,119,22,189,20.32,33.38,20,Snowy,0,32.13,Spring
2023/9/6,S001,P0016,Clothing,South,402,144,185,162.07,13.45,20,Snowy,0,11.65,Spring
